customer_id,story_segment,story_stage,recommended_campaign,story_reason
CUST02597,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST02598,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02599,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02600,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02601,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02602,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02603,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02604,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02605,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 4 behavioural signals associated with wellness seeker.
CUST02606,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02607,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST02608,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02609,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02610,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02611,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02612,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02613,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 4 behavioural signals associated with eco conscious home.
CUST02614,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST02615,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02616,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02617,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02618,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02619,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02620,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02621,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST02622,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02623,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST02624,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST02625,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02626,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST02627,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02628,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST02629,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02630,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02631,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 3 behavioural signals associated with eco conscious home.
CUST02632,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02633,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST02634,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 5 behavioural signals associated with eco conscious home.
CUST02635,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02636,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02637,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST02638,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST02639,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST02640,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST02641,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02642,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02643,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST02644,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 3 behavioural signals associated with eco conscious home.
CUST02645,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02646,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 4 behavioural signals associated with wellness seeker.
CUST02647,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST02648,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02649,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 3 behavioural signals associated with eco conscious home.
CUST02650,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 4 behavioural signals associated with wellness seeker.
CUST02651,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02652,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST02653,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02654,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 4 behavioural signals associated with eco conscious home.
CUST02655,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02656,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02657,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST02658,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST02659,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02660,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02661,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02662,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST02663,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02664,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02665,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST02666,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02667,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02668,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST02669,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02670,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02671,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST02672,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02673,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02674,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02675,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 3 behavioural signals associated with eco conscious home.
CUST02676,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02677,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02678,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 4 behavioural signals associated with wellness seeker.
CUST02679,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02680,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02681,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02682,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02683,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST02684,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 3 behavioural signals associated with eco conscious home.
CUST02685,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02686,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02687,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02688,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02689,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST02690,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02691,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST02692,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02693,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02694,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 4 behavioural signals associated with eco conscious home.
CUST02695,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02696,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02697,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST02698,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST02699,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST02700,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
