customer_id,story_segment,health_status,lifecycle_stage,campaign_name,offer,channel,message
CUST01312,ECO_CONSCIOUS_HOME,LOYAL,LOYAL,Healthy Home Collection,Free Shipping on Eco Bundles,EMAIL,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST01313,NEW_PARENT,LOYAL,LOYAL,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST01314,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,EMAIL,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST01315,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST01316,GENERAL,LOYAL,NEW,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST01317,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST01318,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST01319,NEW_PARENT,LOYAL,LOYAL,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST01320,GENERAL,CHAMPION,CHAMPION,Personalized Recommendations,10% off Selected Products,RCS,Discover products chosen specifically for customers with similar preferences.
CUST01321,GENERAL,LOYAL,NEW,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST01322,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,SMS,Discover products chosen specifically for customers with similar preferences.
CUST01323,WELLNESS_SEEKER,AT_RISK,ACTIVE,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST01324,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,RCS,Discover products chosen specifically for customers with similar preferences.
CUST01325,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST01326,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,SMS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST01327,NEW_PARENT,LOYAL,LOYAL,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST01328,NEW_PARENT,LOYAL,HIBERNATING,Home Safety Essentials,20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST01329,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST01330,NEW_PARENT,AT_RISK,LOST,Home Safety Essentials,URGENT: 20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST01331,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST01332,NEW_PARENT,LOYAL,LOYAL,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST01333,GENERAL,CHAMPION,CHAMPION,Personalized Recommendations,10% off Selected Products,SMS,Discover products chosen specifically for customers with similar preferences.
CUST01334,GENERAL,AT_RISK,ACTIVE,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST01335,GENERAL,AT_RISK,LOST,Personalized Recommendations,URGENT: 10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST01336,ECO_CONSCIOUS_HOME,AT_RISK,HIBERNATING,Healthy Home Collection,URGENT: Free Shipping on Eco Bundles,EMAIL,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST01337,NEW_PARENT,LOYAL,HIBERNATING,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST01338,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST01339,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST01340,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST01341,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST01342,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST01343,NEW_PARENT,LOYAL,LOYAL,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST01344,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST01345,NEW_PARENT,LOYAL,LOYAL,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST01346,GENERAL,CHAMPION,CHAMPION,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST01347,GENERAL,CHAMPION,CHAMPION,Personalized Recommendations,10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST01348,NEW_PARENT,AT_RISK,ACTIVE,Home Safety Essentials,URGENT: 20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST01349,ECO_CONSCIOUS_HOME,LOYAL,HIBERNATING,Healthy Home Collection,Free Shipping on Eco Bundles,SMS,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST01350,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,EMAIL,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST01351,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST01352,GENERAL,AT_RISK,LOST,Personalized Recommendations,URGENT: 10% off Selected Products,SMS,Discover products chosen specifically for customers with similar preferences.
CUST01353,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,RCS,Discover products chosen specifically for customers with similar preferences.
CUST01354,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,WHATSAPP,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST01355,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,EMAIL,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST01356,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST01357,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST01358,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST01359,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST01360,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST01361,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST01362,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,RCS,Discover products chosen specifically for customers with similar preferences.
CUST01363,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST01364,GENERAL,AT_RISK,LOST,Personalized Recommendations,URGENT: 10% off Selected Products,SMS,Discover products chosen specifically for customers with similar preferences.
CUST01365,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST01366,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST01367,GENERAL,CHAMPION,CHAMPION,Personalized Recommendations,10% off Selected Products,SMS,Discover products chosen specifically for customers with similar preferences.
CUST01368,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,WHATSAPP,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST01369,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST01370,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST01371,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,WHATSAPP,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST01372,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST01373,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,SMS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST01374,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST01375,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST01376,WELLNESS_SEEKER,AT_RISK,ACTIVE,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST01377,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,RCS,Discover products chosen specifically for customers with similar preferences.
CUST01378,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST01379,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,WHATSAPP,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST01380,GENERAL,AT_RISK,ACTIVE,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST01381,WELLNESS_SEEKER,AT_RISK,HIBERNATING,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST01382,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,SMS,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST01383,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST01384,ECO_CONSCIOUS_HOME,AT_RISK,HIBERNATING,Healthy Home Collection,URGENT: Free Shipping on Eco Bundles,EMAIL,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST01385,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,RCS,Discover products chosen specifically for customers with similar preferences.
CUST01386,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
